position,playerid,playername,team,competition,appearances,AVG,MOTMs,goals,assists,yellow_cards,two_yellow,red_cards,saves,goals_conceded,cleansheets
LB,251590,Lewis Richards,Crawley Town,Carabao Cup,2,5.75,0,0,0,0,0,0,0,4,0
LB,251590,Lewis Richards,Crawley Town,Vertu Trophy,1,6.20,0,0,0,0,0,0,0,0,0
CDM,226168,Maximilian Eggestein,Sport-Club Freiburg,UEFA Europa League,1,6.60,0,0,0,1,0,0,0,1,0
LM,243401,André Vidigal,Wycombe Wanderers,Carabao Cup,1,6.20,0,0,0,0,0,0,0,1,0
CB,231366,Philipp Lienhart,Sport-Club Freiburg,UEFA Europa League,1,6.90,0,0,0,0,0,0,0,1,0
RB,235212,Achraf Hakimi,Paris Saint-Germain,UEFA Super Cup,1,6.10,0,0,0,0,0,0,0,1,0
RB,235212,Achraf Hakimi,Paris Saint-Germain,UEFA Champions League,1,5.80,0,0,0,0,0,0,0,2,0
RB,235212,Achraf Hakimi,Paris Saint-Germain,Ligue 1 McDonald's,5,6.68,0,0,0,0,0,0,0,2,1
RB,262666,Philipp Treu,Sport-Club Freiburg,UEFA Europa League,1,6.10,0,0,0,0,0,0,0,0,0
CB,207624,Kenneth Omeruo,CFR 1907 Cluj,UEFA Europa League,1,6.00,0,0,0,0,0,0,0,0,0
LB,243210,Aly Abeid,CFR 1907 Cluj,UEFA Europa League,1,6.60,0,0,0,1,0,0,0,0,0
CDM,235216,Ben Fox,Harrogate Town,Carabao Cup,1,5.70,0,0,0,1,0,0,0,1,0
CM,210644,Emiliano Marcondes,Norwich City,EFL Championship,5,6.06,0,0,0,0,0,0,0,3,0
CM,210644,Emiliano Marcondes,Norwich City,Carabao Cup,2,6.35,0,0,0,0,0,0,0,0,0
ST,235218,Marcus Dinanga,Bromley Football Club,Vertu Trophy,1,6.00,0,0,0,0,0,0,0,0,0
LW,246827,Mohammed Kamara,CFR 1907 Cluj,UEFA Europa League,1,6.20,0,0,0,0,0,0,0,0,0
CB,276371,Mattes Hansen,Gil Vicente FC,Liga Portugal,4,5.78,0,0,0,0,0,0,0,6,0
CM,71401,Justin Kumi,Avellino,Coppa Italia,2,5.85,0,0,0,0,0,0,0,1,0
RB,235222,Siebe Horemans,FC Utrecht,UEFA Europa League,1,5.80,0,0,0,0,0,0,0,1,0
CM,251104,Tidiane Keita,CFR 1907 Cluj,UEFA Europa League,1,7.60,0,0,0,0,0,0,0,0,1
CM,205983,Damjan Đoković,CFR 1907 Cluj,UEFA Europa League,1,7.30,0,0,0,0,0,0,0,0,1
LB,72721,Simão Rocha,CFR 1907 Cluj,UEFA Europa League,1,6.30,0,0,0,0,0,0,0,0,0
GK,230621,Gianluigi Donnarumma,Manchester City,Carabao Cup,1,8.00,0,0,0,0,0,0,0,0,1
GK,230621,Gianluigi Donnarumma,Manchester City,UEFA Champions League,1,7.20,0,0,0,0,0,0,0,1,0
GK,230621,Gianluigi Donnarumma,Manchester City,Premier League,6,6.00,0,0,0,0,0,0,2,9,1
LM,79598,Favour Onukwuli,Sheffield Wednesday,Carabao Cup,1,6.20,0,0,0,0,0,0,0,1,0
CM,202464,Jordan Clark,Luton Town,Carabao Cup,3,6.43,0,0,0,0,0,0,0,2,1
CM,202464,Jordan Clark,Luton Town,Vertu Trophy,1,6.50,0,0,0,0,0,0,0,0,0
CB,278087,Matei Ilie,CFR 1907 Cluj,UEFA Europa League,1,7.50,0,0,0,0,0,0,0,0,1
CM,72284,Tyrese Hall,Notts County,Carabao Cup,1,7.10,0,0,0,0,0,0,0,4,0
CM,72284,Tyrese Hall,Notts County,Vertu Trophy,1,6.90,0,0,1,0,0,0,0,1,0
CB,267995,Jackson Ragen,Swansea City,EFL Championship,6,6.40,0,0,0,0,0,0,0,3,1
CB,267995,Jackson Ragen,Swansea City,Carabao Cup,2,6.10,0,0,0,0,0,0,0,1,0
CB,267424,Naif Asiri,Al Okhdood,Saudi Pro League,5,6.40,0,0,1,0,0,0,0,2,0
LB,251615,Francisco Moura,FC Porto,Liga Portugal,6,6.35,0,0,0,1,0,0,0,3,1
LB,251615,Francisco Moura,FC Porto,UEFA Europa League,1,6.40,0,0,0,0,0,0,0,0,0
CB,251616,David Carmo,Real Oviedo,LALIGA EA SPORTS,6,5.73,0,0,0,0,0,0,0,7,0
CDM,251617,Armin Gigović,BSC Young Boys,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
CB,169708,Sam Hutchinson,AFC Wimbledon,Carabao Cup,2,6.00,0,0,0,0,0,0,0,2,0
RB,230718,Endre Botka,Ferencvárosi TC,UEFA Europa League,1,5.40,0,0,0,0,0,0,0,2,0
RW,239669,Jonathan Levi,Ferencvárosi TC,UEFA Europa League,1,5.50,0,0,0,0,0,0,0,2,0
CDM,236817,Habib Maïga,Ferencvárosi TC,UEFA Europa League,1,5.60,0,0,0,0,0,0,0,2,0
RM,71420,Mohammad Al Salkhadi,Damac,Saudi Pro League,6,6.40,0,0,0,0,0,0,0,3,2
RW,222737,Malcom,Al Hilal,Saudi Pro League,6,7.28,1,1,1,0,0,0,0,4,2
CAM,235242,Daan Heymans,KRC Genk,1A Pro League,7,6.24,0,1,0,0,0,0,0,5,0
CAM,235242,Daan Heymans,KRC Genk,UEFA Europa League,1,5.40,0,0,0,0,0,0,0,2,0
CB,235243,Matthijs de Ligt,Manchester United,Premier League,5,6.50,0,0,0,0,0,0,0,6,1
CB,235243,Matthijs de Ligt,Manchester United,Carabao Cup,1,6.20,0,0,0,0,0,0,0,1,0
ST,210671,Anthony Partipilo,Bari,Coppa Italia,2,7.45,1,1,1,0,0,0,0,4,0
CAM,237566,Kristoffer Zachariassen,Ferencvárosi TC,UEFA Europa League,1,6.40,0,1,0,0,0,0,0,2,0
CB,268010,Brayan Medina,CD Tondela,Liga Portugal,6,6.17,0,0,0,0,0,0,0,4,0
ST,235247,Sam Smith,Wrexham,EFL Championship,1,7.10,0,0,1,0,0,0,0,3,0
RM,276007,Panos Katseris,FC Lorient,Ligue 1 McDonald's,5,5.70,0,0,0,0,0,0,0,8,0
GK,210676,Wladimiro Falcone,Lecce,Coppa Italia,2,7.95,0,0,0,0,0,0,0,1,1
GK,210676,Wladimiro Falcone,Lecce,Serie A Enilive,4,5.65,0,0,0,0,0,0,0,9,0
ST,251170,Lassine Sinayoko,AJ Auxerre,Ligue 1 McDonald's,5,7.34,1,3,0,2,0,0,0,7,1
LM,251633,Michał Skóraś,KAA Gent,1A Pro League,8,6.90,2,3,1,0,0,0,0,7,0
CB,210679,Paulo Oliveira,SC Braga,Liga Portugal,6,6.00,0,0,0,0,0,0,0,8,0
CB,210679,Paulo Oliveira,SC Braga,UEFA Europa League,1,6.00,0,0,0,0,0,0,0,2,0
CM,202489,Dimitri Bisoli,Cesena,Coppa Italia,2,5.80,0,0,0,0,0,0,0,3,0
LM,209402,Elton Acolatse,Ferencvárosi TC,UEFA Europa League,1,5.50,0,0,0,0,0,0,0,2,0
CDM,235173,Ibrahim Sangaré,Nottingham Forest,UEFA Europa League,1,6.30,0,0,0,0,0,0,0,0,0
CB,202750,Willy Boly,Nottingham Forest,UEFA Europa League,1,6.50,0,0,0,0,0,0,0,0,0
CB,195086,Dejan Lovren,PAOK FC,UEFA Europa League,1,6.20,0,0,0,0,0,0,0,0,0
CB,79629,Jair Cunha,Nottingham Forest,Carabao Cup,2,6.60,0,0,0,0,0,0,0,1,0
CB,79629,Jair Cunha,Nottingham Forest,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
CB,79629,Jair Cunha,Nottingham Forest,Premier League,4,6.17,0,0,0,0,0,0,0,2,0
RB,233493,Jorge Sánchez,PAOK FC,UEFA Europa League,1,6.40,0,0,0,0,0,0,0,0,0
ST,239842,Georgios Giakoumakis,PAOK FC,UEFA Europa League,1,7.60,0,1,0,0,0,0,0,1,0
RW,79632,Mohau Nkota,Al Ettifaq,Saudi Pro League,4,6.05,0,0,0,0,0,0,0,2,0
RM,220746,Andrija Živković,PAOK FC,UEFA Europa League,1,6.00,0,0,0,0,0,0,0,1,0
CB,235263,Elliott Moore,Northampton Town,Carabao Cup,3,5.77,0,0,0,0,0,0,0,2,0
CDM,205391,Soualiho Meïté,PAOK FC,UEFA Europa League,1,6.00,0,0,0,0,0,0,0,1,0
LB,251647,Bruno Langa,Estrela Amadora,Liga Portugal,7,5.83,0,0,0,0,0,0,0,7,0
CDM,200094,Magomed Ozdoev,PAOK FC,UEFA Europa League,1,6.10,0,0,0,1,0,0,0,1,0
GK,71447,Nicholas Michalski,Blackburn Rovers,Carabao Cup,1,6.20,0,0,0,0,0,0,0,1,0
CB,210695,Haitam Aleesami,FK Bodø/Glimt,UEFA Champions League,1,5.70,0,0,0,0,0,0,0,1,0
LM,240950,Pedro Gonçalves,Sporting CP,Liga Portugal,7,7.06,1,2,1,2,0,0,0,4,2
LM,240950,Pedro Gonçalves,Sporting CP,UEFA Champions League,1,6.30,0,0,0,0,0,0,0,0,1
CDM,210697,Christian Nørgaard,Arsenal,Carabao Cup,1,8.20,0,1,0,0,0,0,0,1,0
CDM,210697,Christian Nørgaard,Arsenal,UEFA Champions League,1,6.00,0,0,0,0,0,0,0,1,0
CDM,210697,Christian Nørgaard,Arsenal,Premier League,6,6.35,0,0,0,3,0,0,0,4,1
CB,210136,Tomasz Kędziora,PAOK FC,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
RB,224263,Jonjoe Kenny,PAOK FC,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
ST,186127,Ched Evans,Fleetwood Town,Vertu Trophy,1,7.30,0,0,0,0,0,0,0,0,1
LM,262272,Saleh Abu Al Shamat,Al Ahli,Saudi Pro League,1,6.00,0,0,0,1,0,0,0,1,0
RB,259848,Jon Mikel Aramburu,Real Sociedad,LALIGA EA SPORTS,7,6.29,0,0,0,0,0,0,0,4,2
RM,259849,Gabriel Veron,CD Nacional,Liga Portugal,6,6.23,0,0,0,0,0,0,0,5,0
LM,251545,Darko Churlinov,Kocaelispor,Trendyol Süper Lig,6,7.02,1,2,3,0,0,0,0,9,0
CM,251660,Abdulrahman Al Safri,Al Kholood,Saudi Pro League,6,6.00,0,0,0,1,0,0,0,6,0
LM,206517,Jack Grealish,Everton,Premier League,6,6.37,0,0,1,0,0,0,0,5,1
LM,206517,Jack Grealish,Everton,Carabao Cup,2,6.40,0,0,0,0,0,0,0,0,0
CAM,208250,Anastasios Bakasetas,Panathinaikos FC,UEFA Europa League,1,6.20,0,0,0,0,0,0,0,1,0
LM,260843,Anass Zaroury,Panathinaikos FC,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
CM,230767,Renato Sanches,Panathinaikos FC,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
LW,252960,Isak Jansson,OGC Nice,Ligue 1 McDonald's,4,5.90,0,0,0,0,0,0,0,4,0
LB,253213,Giorgos Kyriakopoulos,Panathinaikos FC,UEFA Europa League,1,4.90,0,0,0,0,0,0,0,2,0
CB,215930,Tin Jedvaj,Panathinaikos FC,UEFA Europa League,1,5.20,0,0,0,1,0,0,0,2,0
CB,236535,Ahmed Touba,Panathinaikos FC,UEFA Europa League,1,6.30,0,0,1,0,0,0,0,2,0
RB,228881,Davide Calabria,Panathinaikos FC,UEFA Europa League,1,4.90,0,0,0,0,0,0,0,2,0
CDM,79930,Art Smakaj,LASK,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
CDM,186143,Oliver Norwood,Stockport County,Carabao Cup,2,6.00,0,0,0,1,0,0,0,1,0
CDM,186143,Oliver Norwood,Stockport County,Vertu Trophy,1,5.80,0,0,0,0,0,0,0,1,0
RB,243481,Marcus Pedersen,Torino,Serie A Enilive,4,5.75,0,0,0,0,0,0,0,5,0
RB,243481,Marcus Pedersen,Torino,European International Cup,3,6.03,0,0,0,0,0,0,0,4,0
RB,243481,Marcus Pedersen,Torino,Coppa Italia,1,5.70,0,0,0,0,0,0,0,1,0
RM,239394,Florian Flecker,LASK,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,3,0
CB,235292,Lorenzo Carissoni,S.S. Juve Stabia 1907,Coppa Italia,1,5.80,0,0,0,0,0,0,0,2,0
ST,235416,Maximilian Entrup,LASK,UEFA Europa League,1,5.80,0,0,0,0,0,0,0,3,0
ST,253385,Federico Viñas,LASK,UEFA Europa League,1,5.90,0,0,0,0,0,0,0,3,0
CM,259868,Pape Matar Sarr,Tottenham Hotspur,Premier League,2,6.70,0,1,0,0,0,0,0,1,0
RB,259869,Junior Tchamadeu,Al Ittihad,Saudi Pro League,4,6.08,0,0,0,0,0,0,0,3,0
ST,210724,Callum Paterson,Milton Keynes Dons,Carabao Cup,2,7.05,0,0,1,0,0,0,0,2,1
ST,210724,Callum Paterson,Milton Keynes Dons,Vertu Trophy,1,9.20,1,1,1,0,0,0,0,1,0
CAM,269512,Kryštof Daněk,LASK,UEFA Europa League,1,4.70,0,0,0,0,0,0,0,3,0
GK,259872,Ignacio De Arruabarrena,FC Arouca,Liga Portugal,6,6.13,0,0,0,0,0,0,0,9,1
ST,242661,Haroune Camara,Al Shabab,Saudi Pro League,1,6.00,0,0,0,0,0,0,0,2,0
CM,213301,Sascha Horvath,LASK,UEFA Europa League,1,6.40,0,0,0,0,0,0,0,0,0
CB,186156,Luke Ayling,Middlesbrough,EFL Championship,7,6.07,0,0,0,0,0,0,0,8,0
CB,186156,Luke Ayling,Middlesbrough,Carabao Cup,1,5.80,0,0,0,0,0,0,0,1,0
CB,268067,Christiaan Ravych,Cercle Brugge KSV,1A Pro League,9,6.21,0,0,0,0,0,0,0,4,1
CB,271658,Xavier Mbuyamba,LASK,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
CB,273935,João Tornich,LASK,UEFA Europa League,1,5.40,0,0,0,0,0,0,0,2,0
CB,243497,Sebastian Walukiewicz,Sassuolo,Coppa Italia,1,6.00,0,0,0,0,0,0,0,0,0
CB,243497,Sebastian Walukiewicz,Sassuolo,Serie A Enilive,4,6.00,0,0,0,0,0,0,0,4,0
CB,252873,Andrés Andrade,LASK,UEFA Europa League,1,6.00,0,0,0,0,0,0,0,2,0
CAM,251690,Jack Rudoni,Coventry City,EFL Championship,7,6.40,0,2,0,1,0,0,0,11,0
CAM,251690,Jack Rudoni,Coventry City,Carabao Cup,3,5.97,0,0,0,0,0,0,0,5,1
LB,210736,Emerson,Olympique de Marseille,Ligue 1 McDonald's,6,5.83,0,0,0,1,0,0,0,9,0
LB,210736,Emerson,Olympique de Marseille,UEFA Champions League,1,5.70,0,0,0,0,0,0,0,1,0
GK,262944,Lukas Jungwirth,LASK,UEFA Europa League,1,5.30,0,0,0,0,0,0,0,3,0
ST,257920,Casper Tengstedt,Feyenoord,UEFA Europa League,1,6.40,0,0,0,0,0,0,0,0,0
CDM,210739,Casper Nielsen,Standard de Liège,1A Pro League,8,6.21,0,1,0,1,0,1,0,7,0
LW,277482,Leo Sauer,Feyenoord,UEFA Europa League,1,6.50,0,0,0,0,0,0,0,0,0
CB,258599,Robert Ivanov,West Bromwich Albion,Carabao Cup,2,6.45,0,0,0,0,0,0,0,0,1
CB,263773,Thomas Beelen,Feyenoord,UEFA Europa League,1,6.40,0,0,0,0,0,0,0,0,0
LW,202652,Raheem Sterling,Feyenoord,UEFA Europa League,1,6.00,0,0,0,1,0,0,0,0,0
CDM,268081,Simone Trimboli,Mantova,Coppa Italia,2,6.10,0,0,0,0,0,0,0,2,0
LB,218936,Rafa Soares,FC Famalicão,Liga Portugal,6,6.17,0,0,0,1,0,0,0,5,1
CM,276946,Tim Jabol-Folcarelli,Trabzonspor,Trendyol Süper Lig,5,6.56,0,0,0,0,0,0,0,2,2
ST,202556,Memphis Depay,Chelsea,Premier League,1,6.60,0,0,0,0,0,0,0,1,0
ST,202556,Memphis Depay,Chelsea,Carabao Cup,1,5.80,0,0,0,0,0,0,0,1,0
CM,263603,Oussama Targhalline,Feyenoord,UEFA Europa League,1,8.80,0,1,0,0,0,0,0,0,1
CB,243513,Gabriele Corbo,Pescara Calcio,Coppa Italia,1,4.80,0,0,0,0,0,0,0,4,0
CM,276278,Petar Sučić,Inter Milan,Serie A Enilive,2,6.05,0,0,0,0,0,0,0,2,0
CM,276278,Petar Sučić,Inter Milan,UEFA Champions League,1,5.80,0,0,0,0,0,0,0,1,0
CB,243908,Daniel Ballard,Sunderland,Premier League,2,5.95,0,0,0,0,0,0,0,2,0
CB,243908,Daniel Ballard,Sunderland,Carabao Cup,1,5.80,0,0,0,0,0,0,0,1,0
CB,236524,Anel Ahmedhodžić,Feyenoord,UEFA Europa League,1,7.70,0,0,0,0,0,0,0,0,1
GK,169798,Ben Hinchliffe,Stockport County,Carabao Cup,2,7.25,0,0,0,0,0,0,0,1,1
GK,169798,Ben Hinchliffe,Stockport County,Vertu Trophy,1,5.70,0,0,0,0,0,0,0,2,0
RB,234686,Jordan Lotomba,Feyenoord,UEFA Europa League,1,6.40,0,0,0,0,0,0,0,0,0
RW,261391,Ulrik Mathisen,SK Brann,UEFA Europa League,1,5.60,0,0,0,0,0,0,0,2,0
RB,235329,James Gibbons,Cambridge United,Carabao Cup,2,6.15,0,0,0,0,0,0,0,1,0
ST,268094,Mees Rijks,Bristol Rovers,Vertu Trophy,1,8.70,1,1,0,0,0,0,0,2,0
CM,262733,Niklas Jensen Wassberg,SK Brann,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,2,0
ST,212382,Paul Onuachu,Trabzonspor,Trendyol Süper Lig,7,7.39,2,5,0,1,0,0,0,8,2
CM,79704,Robinho,Estrela Amadora,Liga Portugal,7,5.99,0,0,2,0,0,1,0,6,0
CM,245332,Sakarias Opsahl,SK Brann,UEFA Europa League,1,6.10,0,0,0,0,0,0,0,1,0
GK,71515,Bernardo,CD Tondela,Liga Portugal,6,6.55,0,0,0,0,0,0,0,9,1
CM,243527,Fabrizio Caligara,Pescara Calcio,Coppa Italia,1,5.50,0,0,0,0,0,0,0,2,0
LB,225251,Joachim Soltvedt,SK Brann,UEFA Europa League,1,6.10,0,0,0,0,0,0,0,1,0
CB,268102,Stephan Negru,Tranmere Rovers,Carabao Cup,1,6.20,0,0,0,0,0,0,0,0,0
CB,268102,Stephan Negru,Tranmere Rovers,Vertu Trophy,1,6.10,0,0,0,0,0,0,0,1,0
CB,243530,Mujaid,KRC Genk,1A Pro League,1,8.00,0,0,0,0,0,0,0,0,1
CAM,259913,Georgiy Sudakov,SL Benfica,Liga Portugal,7,6.60,0,1,1,1,0,0,0,4,0
CAM,259913,Georgiy Sudakov,SL Benfica,UEFA Champions League,1,6.20,0,0,0,0,0,0,0,1,0
CDM,239356,Azor Matusiwa,Ipswich Town,EFL Championship,7,6.23,0,0,0,0,0,0,0,5,1
CDM,239356,Azor Matusiwa,Ipswich Town,Carabao Cup,2,7.15,0,1,0,0,0,0,0,3,0
CB,238263,Fredrik Knudsen,SK Brann,UEFA Europa League,1,6.00,0,0,0,0,0,0,0,1,0
CDM,72972,Ryan Fosso,SK Sturm Graz,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
LB,244940,Emir Karić,SK Sturm Graz,UEFA Europa League,1,5.60,0,0,0,0,0,0,0,2,0
CB,255536,Niklas Geyrhofer,SK Sturm Graz,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,2,0
ST,186200,Fabio Borini,Salford City,Vertu Trophy,1,7.00,0,0,1,0,0,0,0,1,0
CDM,276302,Mirko Topić,Norwich City,EFL Championship,1,5.50,0,0,0,0,0,0,0,2,0
CDM,276302,Mirko Topić,Norwich City,Carabao Cup,1,5.00,0,0,0,0,0,0,0,2,0
ST,259921,Victor Edvardsen,Go Ahead Eagles,UEFA Europa League,1,7.60,0,1,0,0,0,0,0,2,0
ST,251431,Maurice Malone,SK Sturm Graz,UEFA Europa League,1,9.20,1,1,1,0,0,0,0,2,0
CB,276305,Rein Van Helden,Royal Antwerp FC,1A Pro League,9,6.43,0,0,0,0,0,0,0,4,3
CAM,276395,Filip Rózga,SK Sturm Graz,UEFA Europa League,1,6.50,0,0,0,0,0,0,0,0,0
RB,74768,Othniël Raterink,Cagliari,Serie A Enilive,2,6.15,0,0,0,0,0,0,0,0,0
RW,235353,Ismaïla Sarr,Crystal Palace,Carabao Cup,1,6.50,0,0,0,0,0,0,0,1,0
RW,235353,Ismaïla Sarr,Crystal Palace,FA Community Shield,1,6.00,0,0,0,0,0,0,0,3,0
RW,235353,Ismaïla Sarr,Crystal Palace,Premier League,6,6.78,0,1,1,1,0,0,0,5,1
CDM,212099,Sondre Tronstad,Blackburn Rovers,EFL Championship,7,6.00,0,1,0,0,0,0,0,10,0
CDM,212099,Sondre Tronstad,Blackburn Rovers,Carabao Cup,1,6.90,0,0,0,0,0,0,0,0,1
CB,243442,Emanuel Aiwu,SK Sturm Graz,UEFA Europa League,1,6.20,0,0,0,0,0,0,0,0,0
CB,243661,Albert Vallci,SK Sturm Graz,UEFA Europa League,1,6.10,0,0,0,0,0,0,0,0,0
LB,193352,Ricardo Rodríguez,Real Betis Balompié,LALIGA EA SPORTS,2,5.90,0,0,0,0,0,0,0,3,0
CB,243549,Majid Hosseini,Kayserispor Futbol A.Ş,Trendyol Süper Lig,4,6.12,0,0,0,0,0,0,0,5,0
RB,276314,Rafik Belghali,Hellas Verona,Coppa Italia,1,6.30,0,0,0,0,0,0,0,0,0
RB,276314,Rafik Belghali,Hellas Verona,Serie A Enilive,4,5.80,0,0,0,0,0,0,0,5,0
CDM,276315,Arthur Piedfort,KVC Westerlo,1A Pro League,9,6.17,0,0,0,3,0,0,0,6,2
RB,220172,Saidy Janko,BSC Young Boys,UEFA Europa League,1,5.50,0,0,0,0,0,0,0,2,0
CM,225853,Rayan Raveloson,BSC Young Boys,UEFA Europa League,1,5.40,0,0,0,0,0,0,0,2,0
RM,234913,Christian Fassnacht,BSC Young Boys,UEFA Europa League,1,6.00,0,0,0,0,0,0,0,2,0
RB,268128,Dan Sîrbu,FCV Farul Constanța,UEFA Europa League,1,6.20,0,0,0,0,0,0,0,1,0
RB,227174,Matty Cash,Aston Villa,Premier League,5,5.34,0,0,0,0,0,1,0,7,0
RB,227174,Matty Cash,Aston Villa,UEFA Europa League,1,6.70,0,0,0,0,0,0,0,2,0
CB,269288,Bryan Goncalves,FCV Dender EH,1A Pro League,9,6.32,0,0,0,1,0,0,0,7,1
CDM,243558,Óscar Valentín,Rayo Vallecano,European International Cup,3,5.50,0,0,0,0,0,0,0,6,0
CDM,243558,Óscar Valentín,Rayo Vallecano,LALIGA EA SPORTS,6,5.70,0,1,0,0,0,0,0,11,0
RM,243559,De Frutos,Rayo Vallecano,European International Cup,3,6.10,0,0,1,0,0,0,0,4,0
RM,243559,De Frutos,Rayo Vallecano,LALIGA EA SPORTS,6,5.42,0,1,1,2,0,1,0,12,0
CB,241507,Jack Tucker,Colchester United,Carabao Cup,1,5.60,0,0,0,0,0,0,0,2,0
CB,241507,Jack Tucker,Colchester United,Vertu Trophy,1,6.20,0,0,0,0,0,0,0,1,0
GK,251752,Lucas Chevalier,Paris Saint-Germain,UEFA Super Cup,1,4.60,0,0,0,0,0,0,0,4,0
GK,251752,Lucas Chevalier,Paris Saint-Germain,UEFA Champions League,1,5.10,0,0,0,0,0,0,0,3,0
GK,251752,Lucas Chevalier,Paris Saint-Germain,Ligue 1 McDonald's,5,7.78,1,0,0,0,0,0,0,3,3
CDM,215556,Edimilson Fernandes,BSC Young Boys,UEFA Europa League,1,5.70,0,0,0,0,0,0,0,1,0
CB,220665,Gregory Wüthrich,BSC Young Boys,UEFA Europa League,1,5.00,0,0,0,0,0,0,0,3,0
CAM,224956,Daniel Crowley,Milton Keynes Dons,Carabao Cup,2,5.95,0,0,0,0,0,0,0,2,0
CAM,224956,Daniel Crowley,Milton Keynes Dons,Vertu Trophy,1,6.60,0,0,0,0,0,0,0,0,0
RB,235374,Manuel Lazzari,Lazio,Serie A Enilive,4,6.17,0,0,0,0,0,0,0,3,0
CB,251829,Ramon Hendriks,VfB Stuttgart,UEFA Europa League,1,6.50,0,0,0,0,0,0,0,0,0
LM,241925,Chris Führich,VfB Stuttgart,UEFA Europa League,1,6.50,0,0,0,0,0,0,0,0,0
GK,227186,Augusto Batalla,Rayo Vallecano,European International Cup,2,5.40,0,0,0,0,0,0,5,4,0
GK,227186,Augusto Batalla,Rayo Vallecano,LALIGA EA SPORTS,6,5.52,0,0,0,0,0,0,0,13,0
RB,242602,Josha Vagnoman,VfB Stuttgart,UEFA Europa League,1,6.30,0,0,0,0,0,0,0,0,0
RM,252448,Jamie Leweling,VfB Stuttgart,UEFA Europa League,1,6.20,0,0,0,0,0,0,0,0,0
RB,251762,Salvatore Elia,Empoli,Coppa Italia,1,5.80,0,0,0,1,0,0,0,1,0
ST,244176,Deniz Undav,VfB Stuttgart,UEFA Europa League,1,8.00,0,0,1,0,0,0,0,0,1
CAM,257504,Bilal El Khannouss,VfB Stuttgart,UEFA Europa League,1,6.00,0,0,0,0,0,0,0,0,0
LM,257073,Tiago Tomás,VfB Stuttgart,UEFA Europa League,1,8.60,0,1,0,0,0,0,0,0,1
CDM,239096,Atakan Karazor,VfB Stuttgart,UEFA Europa League,1,6.10,0,0,0,0,0,0,0,0,0
RB,243576,Pedro Porro,Paris Saint-Germain,UEFA Super Cup,1,5.10,0,0,0,0,0,0,0,3,0
RB,243576,Pedro Porro,Paris Saint-Germain,UEFA Champions League,1,6.20,0,0,0,0,0,0,0,1,0
RB,243576,Pedro Porro,Paris Saint-Germain,Ligue 1 McDonald's,4,6.00,0,0,0,0,0,0,0,1,0
CDM,250959,Angelo Stiller,VfB Stuttgart,UEFA Europa League,1,9.00,0,1,0,0,0,0,0,0,1
CDM,251769,Giacomo Calò,Frosinone,Coppa Italia,1,6.20,0,0,0,0,0,0,0,1,0
RM,80170,Wesley,AS Roma,Serie A Enilive,4,6.35,0,0,1,0,0,0,0,4,0
ST,243580,Loïs Openda,Juventus,UEFA Champions League,1,6.10,0,0,0,0,0,0,0,0,0
ST,243580,Loïs Openda,Juventus,Coppa Italia,1,8.60,1,1,0,0,0,0,0,1,0
ST,243580,Loïs Openda,Juventus,Serie A Enilive,5,6.96,1,2,0,2,0,0,0,7,0
RB,279026,Hugo Rincón,Girona FC,LALIGA EA SPORTS,4,6.10,0,0,0,0,0,0,0,2,0
CM,278040,Ben Woods,Peterborough United,Carabao Cup,3,5.77,0,0,0,0,0,0,0,3,0
CM,73884,Christos Mouzakitis,Olympiacos FC,UEFA Champions League,1,6.20,0,0,0,0,0,0,0,0,0
CDM,276594,Noah Cadiou,FC Lorient,Ligue 1 McDonald's,5,6.26,0,0,1,0,0,0,0,5,0
GK,243585,Gavin Bazunu,Stoke City,Carabao Cup,2,5.90,0,0,0,0,0,0,0,4,0
ST,243586,Ayoub El Kaabi,Olympiacos FC,UEFA Champions League,1,9.40,1,2,0,0,0,0,0,0,1
GK,243587,Fran Vieites,Leicester City,EFL Championship,3,6.73,0,0,0,0,0,0,0,4,1
CM,235397,Nick Freeman,Shrewsbury,Carabao Cup,2,6.20,0,0,0,0,0,0,0,0,0
CM,235397,Nick Freeman,Shrewsbury,Vertu Trophy,1,5.70,0,0,0,1,0,0,0,1,0
LB,243589,Alex Cochrane,Birmingham City,EFL Championship,7,6.14,0,0,0,0,0,0,0,5,0
LB,243589,Alex Cochrane,Birmingham City,Carabao Cup,1,6.10,0,0,0,0,0,0,0,0,0
RB,229456,Lorenzo Dickmann,Bari,Coppa Italia,2,6.20,0,0,0,1,0,0,0,2,0
GK,259973,Pietro Boer,S.S. Juve Stabia 1907,Coppa Italia,1,5.80,0,0,0,0,0,0,0,2,0
